periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201805,May 2018,201805,,vvOK1BxTbet,Baringo County,KE_County_30,,3385.0
201805,May 2018,201805,,HMNARUV2CW4,Bomet County,KE_County_36,,1751.0
201805,May 2018,201805,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2813.0
201805,May 2018,201805,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2673.0
201805,May 2018,201805,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1975.0
201805,May 2018,201805,,PFu8alU2KWG,Embu County,KE_County_14,,1394.0
201805,May 2018,201805,,uyOrcHZBpW0,Garissa County,KE_County_7,,3678.0
201805,May 2018,201805,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2163.0
201805,May 2018,201805,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1904.0
201805,May 2018,201805,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5887.0
201805,May 2018,201805,,BjC1xL40gHo,Kakamega County,KE_County_37,,4551.0
201805,May 2018,201805,,ihZsJ8alvtb,Kericho County,KE_County_35,,1933.0
201805,May 2018,201805,,qKzosKQPl6G,Kiambu County,KE_County_22,,5058.0
201805,May 2018,201805,,nrI2khZx3d0,Kilifi County,KE_County_3,,6352.0
201805,May 2018,201805,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1871.0
201805,May 2018,201805,,sPkRcDvhGWA,Kisii County,KE_County_45,,2136.0
201805,May 2018,201805,,tAbBVBbueqD,Kisumu County,KE_County_42,,4195.0
201805,May 2018,201805,,j8o6iO4Njsi,Kitui County,KE_County_15,,3690.0
201805,May 2018,201805,,N7YETT3A9r1,Kwale County,KE_County_2,,3034.0
201805,May 2018,201805,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1988.0
201805,May 2018,201805,,NjWSbQTwys4,Lamu County,KE_County_5,,589.0
201805,May 2018,201805,,yhCUgGcCcOo,Machakos County,KE_County_16,,4861.0
201805,May 2018,201805,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3083.0
201805,May 2018,201805,,R6f9znhg37c,Mandera County,KE_County_9,,10658.0
201805,May 2018,201805,,Eey8fT4Im3y,Marsabit County,KE_County_10,,3463.0
201805,May 2018,201805,,Y52XNJ50hYb,Meru County,KE_County_12,,2850.0
201805,May 2018,201805,,fVra3Pwta0Q,Migori County,KE_County_44,,2091.0
201805,May 2018,201805,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3662.0
201805,May 2018,201805,,ahwTMNAJvrL,Muranga County,KE_County_21,,2302.0
201805,May 2018,201805,,jkG3zaihdSs,Nairobi County,KE_County_47,,11805.0
201805,May 2018,201805,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4938.0
201805,May 2018,201805,,t0J75eHKxz5,Nandi County,KE_County_29,,2349.0
201805,May 2018,201805,,kqJ83J2D72s,Narok County,KE_County_33,,2209.0
201805,May 2018,201805,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1280.0
201805,May 2018,201805,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1054.0
201805,May 2018,201805,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1533.0
201805,May 2018,201805,,o36zCRjSd4G,Samburu County,KE_County_25,,2300.0
201805,May 2018,201805,,u4t9H8XyU9P,Siaya County,KE_County_41,,2529.0
201805,May 2018,201805,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1095.0
201805,May 2018,201805,,JsH2bnvNt2d,Tana River County,KE_County_4,,1882.0
201805,May 2018,201805,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,880.0
201805,May 2018,201805,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1937.0
201805,May 2018,201805,,kphDeKClFch,Turkana County,KE_County_23,,5882.0
201805,May 2018,201805,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3025.0
201805,May 2018,201805,,sANMZ3lpqGs,Vihiga County,KE_County_38,,727.0
201805,May 2018,201805,,CeLsrJOH0g9,Wajir County,KE_County_8,,6200.0
201805,May 2018,201805,,XWALbfAPa6n,West Pokot County,KE_County_24,,3576.0
201806,June 2018,201806,,vvOK1BxTbet,Baringo County,KE_County_30,,2694.0
201806,June 2018,201806,,HMNARUV2CW4,Bomet County,KE_County_36,,2027.0
201806,June 2018,201806,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2531.0
201806,June 2018,201806,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1801.0
201806,June 2018,201806,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1607.0
201806,June 2018,201806,,PFu8alU2KWG,Embu County,KE_County_14,,1074.0
201806,June 2018,201806,,uyOrcHZBpW0,Garissa County,KE_County_7,,2296.0
201806,June 2018,201806,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1498.0
201806,June 2018,201806,,bzOfj0iwfDH,Isiolo County,KE_County_11,,825.0
201806,June 2018,201806,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4159.0
201806,June 2018,201806,,BjC1xL40gHo,Kakamega County,KE_County_37,,3909.0
201806,June 2018,201806,,ihZsJ8alvtb,Kericho County,KE_County_35,,1887.0
201806,June 2018,201806,,qKzosKQPl6G,Kiambu County,KE_County_22,,4811.0
201806,June 2018,201806,,nrI2khZx3d0,Kilifi County,KE_County_3,,5983.0
201806,June 2018,201806,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1578.0
201806,June 2018,201806,,sPkRcDvhGWA,Kisii County,KE_County_45,,1632.0
201806,June 2018,201806,,tAbBVBbueqD,Kisumu County,KE_County_42,,2347.0
201806,June 2018,201806,,j8o6iO4Njsi,Kitui County,KE_County_15,,2626.0
201806,June 2018,201806,,N7YETT3A9r1,Kwale County,KE_County_2,,2480.0
201806,June 2018,201806,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1965.0
201806,June 2018,201806,,NjWSbQTwys4,Lamu County,KE_County_5,,846.0
201806,June 2018,201806,,yhCUgGcCcOo,Machakos County,KE_County_16,,3254.0
201806,June 2018,201806,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2587.0
201806,June 2018,201806,,R6f9znhg37c,Mandera County,KE_County_9,,6465.0
201806,June 2018,201806,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2384.0
201806,June 2018,201806,,Y52XNJ50hYb,Meru County,KE_County_12,,2215.0
201806,June 2018,201806,,fVra3Pwta0Q,Migori County,KE_County_44,,1856.0
201806,June 2018,201806,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3642.0
201806,June 2018,201806,,ahwTMNAJvrL,Muranga County,KE_County_21,,1778.0
201806,June 2018,201806,,jkG3zaihdSs,Nairobi County,KE_County_47,,9562.0
201806,June 2018,201806,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4437.0
201806,June 2018,201806,,t0J75eHKxz5,Nandi County,KE_County_29,,2337.0
201806,June 2018,201806,,kqJ83J2D72s,Narok County,KE_County_33,,1847.0
201806,June 2018,201806,,uepLTG8wGWJ,Nyamira County,KE_County_46,,742.0
201806,June 2018,201806,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1045.0
201806,June 2018,201806,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1446.0
201806,June 2018,201806,,o36zCRjSd4G,Samburu County,KE_County_25,,1549.0
201806,June 2018,201806,,u4t9H8XyU9P,Siaya County,KE_County_41,,1793.0
201806,June 2018,201806,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,803.0
201806,June 2018,201806,,JsH2bnvNt2d,Tana River County,KE_County_4,,1456.0
201806,June 2018,201806,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,781.0
201806,June 2018,201806,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1345.0
201806,June 2018,201806,,kphDeKClFch,Turkana County,KE_County_23,,4356.0
201806,June 2018,201806,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3040.0
201806,June 2018,201806,,sANMZ3lpqGs,Vihiga County,KE_County_38,,696.0
201806,June 2018,201806,,CeLsrJOH0g9,Wajir County,KE_County_8,,2151.0
201806,June 2018,201806,,XWALbfAPa6n,West Pokot County,KE_County_24,,3664.0
201807,July 2018,201807,,vvOK1BxTbet,Baringo County,KE_County_30,,2150.0
201807,July 2018,201807,,HMNARUV2CW4,Bomet County,KE_County_36,,1995.0
201807,July 2018,201807,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2399.0
201807,July 2018,201807,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1996.0
201807,July 2018,201807,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1932.0
201807,July 2018,201807,,PFu8alU2KWG,Embu County,KE_County_14,,1028.0
201807,July 2018,201807,,uyOrcHZBpW0,Garissa County,KE_County_7,,1867.0
201807,July 2018,201807,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1749.0
201807,July 2018,201807,,bzOfj0iwfDH,Isiolo County,KE_County_11,,574.0
201807,July 2018,201807,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5634.0
201807,July 2018,201807,,BjC1xL40gHo,Kakamega County,KE_County_37,,3541.0
201807,July 2018,201807,,ihZsJ8alvtb,Kericho County,KE_County_35,,1998.0
201807,July 2018,201807,,qKzosKQPl6G,Kiambu County,KE_County_22,,4879.0
201807,July 2018,201807,,nrI2khZx3d0,Kilifi County,KE_County_3,,6232.0
201807,July 2018,201807,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2047.0
201807,July 2018,201807,,sPkRcDvhGWA,Kisii County,KE_County_45,,1517.0
201807,July 2018,201807,,tAbBVBbueqD,Kisumu County,KE_County_42,,2145.0
201807,July 2018,201807,,j8o6iO4Njsi,Kitui County,KE_County_15,,2662.0
201807,July 2018,201807,,N7YETT3A9r1,Kwale County,KE_County_2,,2854.0
201807,July 2018,201807,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1678.0
201807,July 2018,201807,,NjWSbQTwys4,Lamu County,KE_County_5,,710.0
201807,July 2018,201807,,yhCUgGcCcOo,Machakos County,KE_County_16,,3098.0
201807,July 2018,201807,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2104.0
201807,July 2018,201807,,R6f9znhg37c,Mandera County,KE_County_9,,4622.0
201807,July 2018,201807,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1364.0
201807,July 2018,201807,,Y52XNJ50hYb,Meru County,KE_County_12,,2124.0
201807,July 2018,201807,,fVra3Pwta0Q,Migori County,KE_County_44,,2004.0
201807,July 2018,201807,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4383.0
201807,July 2018,201807,,ahwTMNAJvrL,Muranga County,KE_County_21,,1547.0
201807,July 2018,201807,,jkG3zaihdSs,Nairobi County,KE_County_47,,9697.0
201807,July 2018,201807,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4282.0
201807,July 2018,201807,,t0J75eHKxz5,Nandi County,KE_County_29,,2005.0
201807,July 2018,201807,,kqJ83J2D72s,Narok County,KE_County_33,,1889.0
201807,July 2018,201807,,uepLTG8wGWJ,Nyamira County,KE_County_46,,184.0
201807,July 2018,201807,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1038.0
201807,July 2018,201807,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1448.0
201807,July 2018,201807,,o36zCRjSd4G,Samburu County,KE_County_25,,1877.0
201807,July 2018,201807,,u4t9H8XyU9P,Siaya County,KE_County_41,,1753.0
201807,July 2018,201807,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,722.0
201807,July 2018,201807,,JsH2bnvNt2d,Tana River County,KE_County_4,,1552.0
201807,July 2018,201807,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,740.0
201807,July 2018,201807,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1525.0
201807,July 2018,201807,,kphDeKClFch,Turkana County,KE_County_23,,3045.0
201807,July 2018,201807,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3260.0
201807,July 2018,201807,,sANMZ3lpqGs,Vihiga County,KE_County_38,,572.0
201807,July 2018,201807,,CeLsrJOH0g9,Wajir County,KE_County_8,,2183.0
201807,July 2018,201807,,XWALbfAPa6n,West Pokot County,KE_County_24,,3445.0
201808,August 2018,201808,,vvOK1BxTbet,Baringo County,KE_County_30,,1861.0
201808,August 2018,201808,,HMNARUV2CW4,Bomet County,KE_County_36,,2247.0
201808,August 2018,201808,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1972.0
201808,August 2018,201808,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2097.0
201808,August 2018,201808,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1456.0
201808,August 2018,201808,,PFu8alU2KWG,Embu County,KE_County_14,,1070.0
201808,August 2018,201808,,uyOrcHZBpW0,Garissa County,KE_County_7,,1803.0
201808,August 2018,201808,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2221.0
201808,August 2018,201808,,bzOfj0iwfDH,Isiolo County,KE_County_11,,518.0
201808,August 2018,201808,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3259.0
201808,August 2018,201808,,BjC1xL40gHo,Kakamega County,KE_County_37,,2994.0
201808,August 2018,201808,,ihZsJ8alvtb,Kericho County,KE_County_35,,1889.0
201808,August 2018,201808,,qKzosKQPl6G,Kiambu County,KE_County_22,,4584.0
201808,August 2018,201808,,nrI2khZx3d0,Kilifi County,KE_County_3,,4634.0
201808,August 2018,201808,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2101.0
201808,August 2018,201808,,sPkRcDvhGWA,Kisii County,KE_County_45,,1623.0
201808,August 2018,201808,,tAbBVBbueqD,Kisumu County,KE_County_42,,2734.0
201808,August 2018,201808,,j8o6iO4Njsi,Kitui County,KE_County_15,,2380.0
201808,August 2018,201808,,N7YETT3A9r1,Kwale County,KE_County_2,,2326.0
201808,August 2018,201808,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1425.0
201808,August 2018,201808,,NjWSbQTwys4,Lamu County,KE_County_5,,719.0
201808,August 2018,201808,,yhCUgGcCcOo,Machakos County,KE_County_16,,2685.0
201808,August 2018,201808,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1695.0
201808,August 2018,201808,,R6f9znhg37c,Mandera County,KE_County_9,,4003.0
201808,August 2018,201808,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1122.0
201808,August 2018,201808,,Y52XNJ50hYb,Meru County,KE_County_12,,2261.0
201808,August 2018,201808,,fVra3Pwta0Q,Migori County,KE_County_44,,2436.0
201808,August 2018,201808,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2981.0
201808,August 2018,201808,,ahwTMNAJvrL,Muranga County,KE_County_21,,1246.0
201808,August 2018,201808,,jkG3zaihdSs,Nairobi County,KE_County_47,,9890.0
201808,August 2018,201808,,ob6SxuRcqU4,Nakuru County,KE_County_32,,3836.0
201808,August 2018,201808,,t0J75eHKxz5,Nandi County,KE_County_29,,1754.0
201808,August 2018,201808,,kqJ83J2D72s,Narok County,KE_County_33,,2109.0
201808,August 2018,201808,,uepLTG8wGWJ,Nyamira County,KE_County_46,,261.0
201808,August 2018,201808,,mYZacFNIB3h,Nyandarua County,KE_County_18,,967.0
201808,August 2018,201808,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1264.0
201808,August 2018,201808,,o36zCRjSd4G,Samburu County,KE_County_25,,867.0
201808,August 2018,201808,,u4t9H8XyU9P,Siaya County,KE_County_41,,1513.0
201808,August 2018,201808,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,618.0
201808,August 2018,201808,,JsH2bnvNt2d,Tana River County,KE_County_4,,1332.0
201808,August 2018,201808,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,837.0
201808,August 2018,201808,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1797.0
201808,August 2018,201808,,kphDeKClFch,Turkana County,KE_County_23,,2443.0
201808,August 2018,201808,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2352.0
201808,August 2018,201808,,sANMZ3lpqGs,Vihiga County,KE_County_38,,536.0
201808,August 2018,201808,,CeLsrJOH0g9,Wajir County,KE_County_8,,2311.0
201808,August 2018,201808,,XWALbfAPa6n,West Pokot County,KE_County_24,,2614.0
201809,September 2018,201809,,vvOK1BxTbet,Baringo County,KE_County_30,,1953.0
201809,September 2018,201809,,HMNARUV2CW4,Bomet County,KE_County_36,,2110.0
201809,September 2018,201809,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2122.0
201809,September 2018,201809,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2033.0
201809,September 2018,201809,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1669.0
201809,September 2018,201809,,PFu8alU2KWG,Embu County,KE_County_14,,2299.0
201809,September 2018,201809,,uyOrcHZBpW0,Garissa County,KE_County_7,,1734.0
201809,September 2018,201809,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2091.0
201809,September 2018,201809,,bzOfj0iwfDH,Isiolo County,KE_County_11,,563.0
201809,September 2018,201809,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4064.0
201809,September 2018,201809,,BjC1xL40gHo,Kakamega County,KE_County_37,,3208.0
201809,September 2018,201809,,ihZsJ8alvtb,Kericho County,KE_County_35,,2094.0
201809,September 2018,201809,,qKzosKQPl6G,Kiambu County,KE_County_22,,5317.0
201809,September 2018,201809,,nrI2khZx3d0,Kilifi County,KE_County_3,,4609.0
201809,September 2018,201809,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2966.0
201809,September 2018,201809,,sPkRcDvhGWA,Kisii County,KE_County_45,,1737.0
201809,September 2018,201809,,tAbBVBbueqD,Kisumu County,KE_County_42,,2299.0
201809,September 2018,201809,,j8o6iO4Njsi,Kitui County,KE_County_15,,2888.0
201809,September 2018,201809,,N7YETT3A9r1,Kwale County,KE_County_2,,2219.0
201809,September 2018,201809,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1859.0
201809,September 2018,201809,,NjWSbQTwys4,Lamu County,KE_County_5,,582.0
201809,September 2018,201809,,yhCUgGcCcOo,Machakos County,KE_County_16,,2956.0
201809,September 2018,201809,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1797.0
201809,September 2018,201809,,R6f9znhg37c,Mandera County,KE_County_9,,3961.0
201809,September 2018,201809,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1392.0
201809,September 2018,201809,,Y52XNJ50hYb,Meru County,KE_County_12,,2877.0
201809,September 2018,201809,,fVra3Pwta0Q,Migori County,KE_County_44,,2542.0
201809,September 2018,201809,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2691.0
201809,September 2018,201809,,ahwTMNAJvrL,Muranga County,KE_County_21,,1600.0
201809,September 2018,201809,,jkG3zaihdSs,Nairobi County,KE_County_47,,11873.0
201809,September 2018,201809,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4164.0
201809,September 2018,201809,,t0J75eHKxz5,Nandi County,KE_County_29,,1750.0
201809,September 2018,201809,,kqJ83J2D72s,Narok County,KE_County_33,,2751.0
201809,September 2018,201809,,uepLTG8wGWJ,Nyamira County,KE_County_46,,817.0
201809,September 2018,201809,,mYZacFNIB3h,Nyandarua County,KE_County_18,,985.0
201809,September 2018,201809,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1617.0
201809,September 2018,201809,,o36zCRjSd4G,Samburu County,KE_County_25,,861.0
201809,September 2018,201809,,u4t9H8XyU9P,Siaya County,KE_County_41,,1314.0
201809,September 2018,201809,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,702.0
201809,September 2018,201809,,JsH2bnvNt2d,Tana River County,KE_County_4,,1131.0
201809,September 2018,201809,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,948.0
201809,September 2018,201809,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1311.0
201809,September 2018,201809,,kphDeKClFch,Turkana County,KE_County_23,,3038.0
201809,September 2018,201809,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2561.0
201809,September 2018,201809,,sANMZ3lpqGs,Vihiga County,KE_County_38,,446.0
201809,September 2018,201809,,CeLsrJOH0g9,Wajir County,KE_County_8,,2028.0
201809,September 2018,201809,,XWALbfAPa6n,West Pokot County,KE_County_24,,2204.0
201810,October 2018,201810,,vvOK1BxTbet,Baringo County,KE_County_30,,2257.0
201810,October 2018,201810,,HMNARUV2CW4,Bomet County,KE_County_36,,2712.0
201810,October 2018,201810,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2957.0
201810,October 2018,201810,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2228.0
201810,October 2018,201810,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1772.0
201810,October 2018,201810,,PFu8alU2KWG,Embu County,KE_County_14,,1818.0
201810,October 2018,201810,,uyOrcHZBpW0,Garissa County,KE_County_7,,1832.0
201810,October 2018,201810,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2244.0
201810,October 2018,201810,,bzOfj0iwfDH,Isiolo County,KE_County_11,,568.0
201810,October 2018,201810,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4635.0
201810,October 2018,201810,,BjC1xL40gHo,Kakamega County,KE_County_37,,3503.0
201810,October 2018,201810,,ihZsJ8alvtb,Kericho County,KE_County_35,,2473.0
201810,October 2018,201810,,qKzosKQPl6G,Kiambu County,KE_County_22,,7274.0
201810,October 2018,201810,,nrI2khZx3d0,Kilifi County,KE_County_3,,4437.0
201810,October 2018,201810,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3399.0
201810,October 2018,201810,,sPkRcDvhGWA,Kisii County,KE_County_45,,1848.0
201810,October 2018,201810,,tAbBVBbueqD,Kisumu County,KE_County_42,,2729.0
201810,October 2018,201810,,j8o6iO4Njsi,Kitui County,KE_County_15,,3767.0
201810,October 2018,201810,,N7YETT3A9r1,Kwale County,KE_County_2,,2578.0
201810,October 2018,201810,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2071.0
201810,October 2018,201810,,NjWSbQTwys4,Lamu County,KE_County_5,,586.0
201810,October 2018,201810,,yhCUgGcCcOo,Machakos County,KE_County_16,,3481.0
201810,October 2018,201810,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2313.0
201810,October 2018,201810,,R6f9znhg37c,Mandera County,KE_County_9,,4604.0
201810,October 2018,201810,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1816.0
201810,October 2018,201810,,Y52XNJ50hYb,Meru County,KE_County_12,,2570.0
201810,October 2018,201810,,fVra3Pwta0Q,Migori County,KE_County_44,,2551.0
201810,October 2018,201810,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3294.0
201810,October 2018,201810,,ahwTMNAJvrL,Muranga County,KE_County_21,,2028.0
201810,October 2018,201810,,jkG3zaihdSs,Nairobi County,KE_County_47,,13626.0
201810,October 2018,201810,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4779.0
201810,October 2018,201810,,t0J75eHKxz5,Nandi County,KE_County_29,,2426.0
201810,October 2018,201810,,kqJ83J2D72s,Narok County,KE_County_33,,2656.0
201810,October 2018,201810,,uepLTG8wGWJ,Nyamira County,KE_County_46,,920.0
201810,October 2018,201810,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1029.0
201810,October 2018,201810,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1922.0
201810,October 2018,201810,,o36zCRjSd4G,Samburu County,KE_County_25,,1360.0
201810,October 2018,201810,,u4t9H8XyU9P,Siaya County,KE_County_41,,1546.0
201810,October 2018,201810,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,894.0
201810,October 2018,201810,,JsH2bnvNt2d,Tana River County,KE_County_4,,1207.0
201810,October 2018,201810,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1007.0
201810,October 2018,201810,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1631.0
201810,October 2018,201810,,kphDeKClFch,Turkana County,KE_County_23,,4235.0
201810,October 2018,201810,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2924.0
201810,October 2018,201810,,sANMZ3lpqGs,Vihiga County,KE_County_38,,628.0
201810,October 2018,201810,,CeLsrJOH0g9,Wajir County,KE_County_8,,2518.0
201810,October 2018,201810,,XWALbfAPa6n,West Pokot County,KE_County_24,,3081.0
201811,November 2018,201811,,vvOK1BxTbet,Baringo County,KE_County_30,,1574.0
201811,November 2018,201811,,HMNARUV2CW4,Bomet County,KE_County_36,,3371.0
201811,November 2018,201811,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2703.0
201811,November 2018,201811,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2703.0
201811,November 2018,201811,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1432.0
201811,November 2018,201811,,PFu8alU2KWG,Embu County,KE_County_14,,1282.0
201811,November 2018,201811,,uyOrcHZBpW0,Garissa County,KE_County_7,,2151.0
201811,November 2018,201811,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1782.0
201811,November 2018,201811,,bzOfj0iwfDH,Isiolo County,KE_County_11,,803.0
201811,November 2018,201811,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3352.0
201811,November 2018,201811,,BjC1xL40gHo,Kakamega County,KE_County_37,,3618.0
201811,November 2018,201811,,ihZsJ8alvtb,Kericho County,KE_County_35,,2779.0
201811,November 2018,201811,,qKzosKQPl6G,Kiambu County,KE_County_22,,5910.0
201811,November 2018,201811,,nrI2khZx3d0,Kilifi County,KE_County_3,,4192.0
201811,November 2018,201811,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2489.0
201811,November 2018,201811,,sPkRcDvhGWA,Kisii County,KE_County_45,,2307.0
201811,November 2018,201811,,tAbBVBbueqD,Kisumu County,KE_County_42,,2875.0
201811,November 2018,201811,,j8o6iO4Njsi,Kitui County,KE_County_15,,3387.0
201811,November 2018,201811,,N7YETT3A9r1,Kwale County,KE_County_2,,2373.0
201811,November 2018,201811,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1391.0
201811,November 2018,201811,,NjWSbQTwys4,Lamu County,KE_County_5,,568.0
201811,November 2018,201811,,yhCUgGcCcOo,Machakos County,KE_County_16,,3421.0
201811,November 2018,201811,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1940.0
201811,November 2018,201811,,R6f9znhg37c,Mandera County,KE_County_9,,5154.0
201811,November 2018,201811,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2409.0
201811,November 2018,201811,,Y52XNJ50hYb,Meru County,KE_County_12,,2151.0
201811,November 2018,201811,,fVra3Pwta0Q,Migori County,KE_County_44,,2082.0
201811,November 2018,201811,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3379.0
201811,November 2018,201811,,ahwTMNAJvrL,Muranga County,KE_County_21,,1697.0
201811,November 2018,201811,,jkG3zaihdSs,Nairobi County,KE_County_47,,12405.0
201811,November 2018,201811,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4512.0
201811,November 2018,201811,,t0J75eHKxz5,Nandi County,KE_County_29,,2467.0
201811,November 2018,201811,,kqJ83J2D72s,Narok County,KE_County_33,,2808.0
201811,November 2018,201811,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1017.0
201811,November 2018,201811,,mYZacFNIB3h,Nyandarua County,KE_County_18,,938.0
201811,November 2018,201811,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1452.0
201811,November 2018,201811,,o36zCRjSd4G,Samburu County,KE_County_25,,1671.0
201811,November 2018,201811,,u4t9H8XyU9P,Siaya County,KE_County_41,,1982.0
201811,November 2018,201811,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,840.0
201811,November 2018,201811,,JsH2bnvNt2d,Tana River County,KE_County_4,,1411.0
